更新时间,#genre#
20251128-13-17-37,url


whitelist,#genre#
CCTV1,http://121.231.65.86:8095/rtp/239.49.8.129:6000
CCTV1,http://39.77.27.74:4002/rtp/239.253.254.89:8000
CCTV1,http://115.171.216.120:4000/rtp/225.1.8.194:4120
CCTV1,http://115.171.216.120:4000/rtp/225.1.8.53:8060
CCTV1,http://180.105.201.177:9981/rtp/239.49.8.129:6000
CCTV1,http://114.254.33.252:18888/rtp/239.3.1.129:8008
CCTV1,http://115.171.216.39:4000/rtp/225.1.8.1:8008
CCTV1,http://115.171.216.39:4000/rtp/225.1.8.33:8002
CCTV1,http://117.30.58.133:18888/rtp/239.61.3.61:9884
CCTV1,http://121.231.65.86:8095/rtp/239.49.8.19:9614
CCTV1,http://180.105.201.177:9981/rtp/239.49.8.19:9614
CCTV1,http://111.162.204.74:8686/rtp/225.1.1.120:5002
CCTV1,http://115.171.216.120:4000/rtp/225.1.8.210:8068
CCTV1,http://115.171.216.120:4000/rtp/225.1.8.33:8002
CCTV1,http://115.171.216.120:4000/rtp/225.1.8.81:8176
CCTV1,http://27.191.201.123:19999/rtp/239.254.200.45:8008
CCTV1,http://111.113.88.198:2000/rtp/239.121.4.113:8636
CCTV1,http://223.198.242.106:4000/rtp/239.253.64.120:5140
CCTV1,http://39.77.27.74:4002/rtp/239.253.254.77:8000
CCTV1,http://115.171.216.120:4000/rtp/225.1.8.126:8002
CCTV1,http://106.116.241.95:9999/rtp/239.254.200.45:8008
CCTV1,http://115.58.216.90:4000/rtp/225.1.4.73:1102
CCTV1,http://106.59.3.40:55555/rtp/239.200.200.2:8080
CCTV1,http://106.59.3.40:55555/rtp/239.200.200.14:8852
CCTV1,http://115.171.216.39:4000/rtp/225.1.8.210:8068
CCTV1,http://115.171.216.39:4000/rtp/225.1.8.53:8060
CCTV1,http://106.59.3.40:55555/rtp/239.200.201.45:8800
CCTV1,http://106.59.3.40:55555/rtp/239.200.200.117:8712
CCTV1,http://115.171.216.39:4000/rtp/225.1.8.126:8002
CCTV1,http://171.125.90.120:6001/rtp/226.0.2.153:9136
CCTV1,http://120.76.248.139/live/bfgd/4200000201.m3u8
CCTV1,http://115.171.216.120:4000/rtp/225.1.8.1:8008
CCTV1,https://live.catvod.com/live.php?id=cctv1&token=95be177072954bcbd1eb762e178ac46b8d2265b04fc6060d2469e9772fbe482d%3A1764226893%3AMTM1LjExOS4zOC4zMw%3D%3D
CCTV1,https://live.catvod.com/live.php?id=cctv1&token=50916f7051d8858dc35c441915cdbb6dabf257790cff78b6dc2fa8db8c7ebb30%3A1764228765%3AMTM1LjIzMi4xNzcuMTIz
CCTV1,http://61.159.135.86:18000/rtp/238.255.2.91:5999
CCTV1,http://144.255.32.94:8288/rtp/239.21.1.1:5002
CCTV1,http://27.184.29.216:12312/rtp/239.254.200.45:8008
CCTV1,http://115.171.80.57:1688/rtp/225.1.8.126:8002
CCTV1,https://stream1.freetv.fun/cctv1-90.m3u8
CCTV1,http://115.171.216.39:4000/rtp/225.1.8.81:8176
CCTV1,http://ygbh.site/php/bfgd.php?id=488
CCTV1,http://183.11.239.36:808/hls/19/index.m3u8
CCTV1,http://115.171.216.39:4000/rtp/225.1.8.194:4120
CCTV1,https://stream1.freetv.fun/cctv1-11.ctv
CCTV1,http://8.138.7.223/tv/migu3.php?id=cctv1
CCTV1,http://8.138.7.223/tv/mgitv.php?id=2
CCTV1,http://113.57.93.165:9900/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,https://stream1.freetv.fun/cctv1-28.m3u8
CCTV1,http://ygbh.site/php/bfgd.php?id=484
CCTV1,http://113.25.107.142:10000/rtp/239.1.1.7:8007
CCTV1,https://live.catvod.com/live.php?id=cctv1&token=42cb0d8ad6d00996fab7df9e1d8258b68a330b0313ed7553c737ed55b6b557c1%3A1764229493%3ANTIuMTU5LjI0Ny43NA%3D%3D
CCTV1,http://115.171.80.57:1688/rtp/225.1.8.210:8068
CCTV1,https://iptv.catvod.com/live.php?id=CCTV1
CCTV1,http://111.43.126.240:9003/hls/13/index.m3u8
CCTV1,http://php.jdshipin.com:8880/TVOD/iptv.php?id=rthk33
CCTV1,http://sh.lnott.top:880/dx01.m3u8
CCTV1,https://stream1.freetv.fun/cctv-1gao-qing-3.m3u8
CCTV1,http://8.138.7.223/tv/mgitv.php?id=3
CCTV1,http://122.70.160.24:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226933/1.m3u8
CCTV1,http://tnvcn.com:8012/rtp/239.3.1.129:8008
CCTV1,http://113.15.109.216:59901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://113.15.109.216:59901/tsfile/live/0001_1.m3u8
CCTV1,http://183.222.242.31:8088/hls/1/index.m3u8
CCTV1,http://dayeyun-live21.cjyun.org/10102/s10102-TC1T.m3u8?auth_key=1767196799-ced13be0a8ae11efa7dfa7dfd677b8f3-0-c3d27fbc279c3efc9187853aca3da012
CCTV1,http://183.220.107.138:4022/rtp/239.11.0.130:5140
CCTV1,http://124.238.251.36:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226933/.m3u8
CCTV1,http://61.184.46.85:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://124.238.251.36:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226346/.m3u8
CCTV1,http://play.kankanlive.com/live/1661761962676984.m3u8
CCTV1,https://stream1.freetv.fun/cctv1-25.m3u8
CCTV1,http://8.138.7.223/tv/mgitv.php?id=6
CCTV1,http://183.220.107.138:4022/rtp/239.11.0.65:5140
CCTV1,http://171.125.90.120:6001/rtp/226.0.2.18:8056
CCTV1,http://8.138.7.223/tv/mgitv.php?id=1
CCTV1,https://stream1.freetv.fun/cctv13-4m1080-2.m3u8
CCTV1,http://115.171.80.57:1688/rtp/225.1.8.81:8176
CCTV1,http://php.jdshipin.com/TVOD/iptv.php?id=rthk33
CCTV1,https://stream1.freetv.fun/cctv1-53.ctv
CCTV1,http://ygbh.site/php/bfgd.php?id=201
CCTV1,http://223.167.245.20:8001/rtp/239.45.3.145:5140
CCTV1,http://115.171.80.57:1688/rtp/225.1.8.33:8002
CCTV1,http://222.169.85.8:9901/tsfile/live/0001_1.m3u8
CCTV1,http://8.138.7.223/【公众号：榴芒电视】/cctv1.m3u8
CCTV1,http://112.123.206.32:808/hls/1/index.m3u8
CCTV1,http://110.80.17.38:9999/tsfile/live/0001_1.m3u8
CCTV1,http://111.221.137.155:44330/tsfile/live/0001_1.m3u8?key=txiptv
CCTV1,http://120.238.94.10:9901/tsfile/live/1018_1.m3u8
CCTV1,https://live.catvod.com/live.php?id=cctv1&token=001c37c75cdc68db180d20740513831bb8c20700d2cd85b6ebe8bb51d640033a%3A1764237684%3AMjAuMTcxLjUxLjIxNg%3D%3D
CCTV1,https://stream1.freetv.fun/cctv1-38.m3u8
CCTV1,http://124.238.251.36:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226431/.m3u8
CCTV1,http://8.138.7.223/tv/mgitv.php?id=7
CCTV1,http://116.128.242.83:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://120.76.248.139/live/bfgd/4200000484.m3u8
CCTV1,http://223.241.247.214:9901/tsfile/live/0001_1.m3u8
CCTV1,http://8.138.7.223/tv/mgitv.php?id=5
CCTV1,https://piccpndali.v.myalicdn.com/audio/cctv1_2.m3u8
CCTV1,http://116.128.242.83:9901/tsfile/live/0001_1.m3u8
CCTV1,http://113.26.202.52:1299/tsfile/live/0001_1.m3u8
CCTV1,https://stream1.freetv.fun/cctv1-49.m3u8
CCTV1,http://120.76.248.139/live/bfgd/4200000489.m3u8
CCTV1,http://112.132.10.54:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV1,http://115.171.80.57:1688/rtp/225.1.8.53:8060
CCTV1,http://115.171.80.57:1688/rtp/225.1.8.194:4120
CCTV1,http://183.215.134.239:19901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,https://stream1.freetv.fun/cctv1-30.m3u8
CCTV1,http://120.76.248.139/live/bfgd/4200000488.m3u8
CCTV1,https://www.freetv.top/migu/608807420.m3u8?migutoken=5b04cf0d91179ab2d3d71703f0a8bc3d32dd02f7d8fb55ee70e05c216b8a9d1a73d911fbde798459fb66d94934157c996f8306c0dd37917775f2ed73dcc22cf84b25ca500bff5c636ff48d6344
CCTV1,http://www.cdnstv.com:6398/hls/1/index.m3u8
CCTV1,https://stream1.freetv.fun/cctv1-43.m3u8
CCTV1,https://stream1.freetv.fun/cctv1-50.m3u8
CCTV1,http://58.57.40.22:9901/tsfile/live/0001_1.m3u8
CCTV1,http://112.6.239.227:8207/hls/1/index.m3u8
CCTV1,https://stream1.freetv.fun/cctv1-57.m3u8
CCTV1,http://8.138.7.223/tv/mgitv.php?id=4
CCTV1,https://stream1.freetv.fun/cctv1-32.m3u8
CCTV1,http://115.171.80.57:1688/rtp/225.1.8.1:8008
CCTV1,http://144.255.32.94:8288/rtp/239.21.1.120:5002
CCTV1,http://218.3.138.25:1111/tsfile/live/1000_1.m3u8
CCTV1,https://stream1.freetv.fun/cctv1-37.m3u8
CCTV1,https://stream1.freetv.fun/cctv-1-25.ctv
CCTV1,http://112.27.235.94:8000/hls/1/index.m3u8
CCTV1,https://live.catvod.com/live.php?id=cctv1&token=187670cb056f048acb5c36765b1070e7514d4ed324ea025b1e3dee8c855808fe%3A1764245017%3AMTcyLjE3Mi44Ny41MA%3D%3D
CCTV1,http://61.136.172.236:9901/tsfile/live/0001_1.m3u8
CCTV1,http://60.13.52.236:65500/newlive/live/hls/1/live.m3u8
CCTV1,http://ygbh.site/php/bfgd.php?id=489
CCTV2,http://117.30.58.133:18888/rtp/239.61.2.174:9032
CCTV2,http://115.58.216.90:4000/rtp/225.1.4.74:1103
CCTV2,http://39.77.27.74:4002/rtp/239.253.254.232:8000
CCTV2,http://223.198.242.106:4000/rtp/239.253.64.195:5140
CCTV2,http://115.171.216.120:4000/rtp/225.1.8.2:8084
CCTV2,http://111.113.88.198:2000/rtp/239.121.4.155:8914
CCTV1,https://stream1.freetv.fun/cctv12-2-5m1080-2.m3u8
CCTV2,http://180.105.201.177:9981/rtp/239.49.8.130:6000
CCTV2,http://111.162.204.74:8686/rtp/225.1.1.133:5002
CCTV2,http://180.105.201.177:9981/rtp/239.49.8.50:9802
CCTV2,http://121.231.65.86:8095/rtp/239.49.8.130:6000
CCTV2,http://114.254.33.252:18888/rtp/239.3.1.60:8084
CCTV2,http://27.191.201.123:19999/rtp/239.254.200.158:6000
CCTV2,http://115.171.216.39:4000/rtp/225.1.8.2:8084
CCTV2,http://121.231.65.86:8095/rtp/239.49.8.50:9802
CCTV2,http://27.184.29.216:12312/rtp/239.254.200.158:6000
CCTV2,http://61.159.135.86:18000/rtp/238.255.2.11:5999
CCTV1,http://113.57.93.165:9900/tsfile/live/0001_1.m3u8
CCTV2,http://106.116.241.95:9999/rtp/239.254.200.158:6000
CCTV2,http://222.169.85.8:9901/tsfile/live/0002_1.m3u8
CCTV2,https://stream1.freetv.fun/cctv2-35.m3u8
CCTV2,http://ygbh.site/php/bfgd.php?id=061
CCTV2,http://111.221.137.155:44330/tsfile/live/0002_1.m3u8?key=txiptv
CCTV2,https://stream1.freetv.fun/tv2-4.m3u8
CCTV2,http://113.15.109.216:59901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://183.215.134.239:19901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://122.70.160.24:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226230/1.m3u8
CCTV2,https://stream1.freetv.fun/cctv2-17.m3u8
CCTV2,http://8.138.7.223/tv/mgitv.php?id=9
CCTV2,https://live.catvod.com/live.php?id=TV2&token=607d9d134935eadefbb4f028e259b3abef29a423b5e4e6173f3377370b7c50e4%3A1764245017%3AMTcyLjE3Mi44Ny41MA%3D%3D
CCTV2,http://222.134.245.16:9901/tsfile/live/0002_1.m3u8
CCTV2,http://115.171.80.57:1688/rtp/225.1.8.2:8084
CCTV2,https://stream1.freetv.fun/cctv-2gao-qing-1.m3u8
CCTV2,https://live.catvod.com/live.php?id=cctv2&token=31a585ccfdfa81e889ecf29fdec3d00adecd6b7ba3a7fb064e8b24cf3eca1c63%3A1764228765%3AMTM1LjIzMi4xNzcuMTIz
CCTV2,https://stream1.freetv.fun/cctv2-27.m3u8
CCTV2,http://112.27.235.94:8000/hls/2/index.m3u8
CCTV2,https://piccpndali.v.myalicdn.com/audio/cctv2_2.m3u8
CCTV2,https://stream1.freetv.fun/cctv2-57.m3u8
CCTV2,http://223.241.247.214:9901/tsfile/live/0002_1.m3u8
CCTV2,http://124.238.251.36:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226371/.m3u8
CCTV2,http://8.138.7.223/tv/migu3.php?id=cctv2
CCTV2,http://183.11.239.36:808/hls/20/index.m3u8
CCTV2,http://8.138.7.223/tv/mgitv.php?id=11
CCTV2,http://120.238.94.10:9901/tsfile/live/1019_1.m3u8
CCTV2,https://live.catvod.com/live.php?id=cctv2&token=e02ba0b99f66a40fa0b8412d1c882ec57dd2aec27d0fd6c7cdbc9abfefc9ed82%3A1764229493%3ANTIuMTU5LjI0Ny43NA%3D%3D
CCTV2,https://stream1.freetv.fun/huang-shi-xin-wen-zong-he-1.m3u8
